lessonId	position	dayId	exerciseId	type	assessmentMode	instruction	audio	display	displayFormat	options	optionsFormat	correct	targetNumber	validationResult	origin	sourceExerciseId	topic	prerequisite	introducesNewContent	assessesContent
wb1_l5	47	wb1_l5_d4	wb1_l5_d4_e2	multiple-choice		How old is Leo?	I am twelve years old.		unknown	10 | 11 | 12 | 13	digits	12	12	not-applicable:multiple-choice	normalized from wb1_l5_d4_e2	wb1_l5_d4_e2	alphabet		false	true
wb1_l5	48	wb1_l5_d4	wb1_l5_d4_e3	multiple-choice		Where is Leo from?	I am from Brazil.		unknown	Brazil | Canada | Spain | Italy	unknown	Brazil		not-applicable:multiple-choice	normalized from wb1_l5_d4_e3	wb1_l5_d4_e3	alphabet		false	true
wb1_l5	49	wb1_l5_d4	wb1_l5_d4_e4	speaking		Listen and repeat.	Yes, I am.	Yes, I am.	unknown		none	Yes, I am.		not-applicable:speaking	normalized from wb1_l5_d4_e4	wb1_l5_d4_e4	alphabet		false	true
wb1_l5	50	wb1_l5_d4	wb1_l5_d4_e5	speaking		Listen and repeat.	He is my friend, Ben.	He is my friend, Ben.	unknown		none	He is my friend, Ben.		not-applicable:speaking	normalized from wb1_l5_d4_e5	wb1_l5_d4_e5	other		false	true
wb1_l5	51	wb1_l5_d4	wb1_l5_d4_e6	multiple-choice		How old is Ben?	He is eleven years old.		unknown	10 | 11 | 12 | 13	digits	11	11	not-applicable:multiple-choice	normalized from wb1_l5_d4_e6	wb1_l5_d4_e6	numbers		false	true
wb1_l5	52	wb1_l5_d4	wb1_l5_d4_e7	multiple-choice		Where is Ben from?	He is from Canada.		unknown	Brazil | Mexico | Canada | Peru	unknown	Canada		not-applicable:multiple-choice	normalized from wb1_l5_d4_e7	wb1_l5_d4_e7	other		false	true
wb1_l5	53	wb1_l5_d4	wb1_l5_d4_e8	speaking		Listen and repeat.	Yes, he is.	Yes, he is.	unknown		none	Yes, he is.		not-applicable:speaking	normalized from wb1_l5_d4_e8	wb1_l5_d4_e8	other		false	true
wb1_l5	54	wb1_l5_d4	wb1_l5_d4_e9	speaking		Listen and repeat.	She is my friend, Sara.	She is my friend, Sara.	unknown		none	She is my friend, Sara.		not-applicable:speaking	normalized from wb1_l5_d4_e9	wb1_l5_d4_e9	other		false	true
wb1_l5	55	wb1_l5_d4	wb1_l5_d4_e10	multiple-choice		Where is Sara from?	She is from Spain.		unknown	Spain | Canada | Italy | Mexico	unknown	Spain		not-applicable:multiple-choice	normalized from wb1_l5_d4_e10	wb1_l5_d4_e10	other		false	true
wb1_l5	56	wb1_l5_d5	wb1_l5_d5_e1	speaking	speaking	Listen and answer with your name.	What is your name?	Answer about you: My name is _____.	unknown		none	My name is Ana.		not-applicable:speaking	normalized from wb1_l5_d5_e1	wb1_l5_d5_e1	other		false	true
wb1_l5	57	wb1_l5_d5	wb1_l5_d5_e2	speaking	speaking	Listen and answer with your age.	How old are you?	Answer about you: I am _____ years old.	unknown		none	I am twelve years old.		not-applicable:speaking	normalized from wb1_l5_d5_e2	wb1_l5_d5_e2	alphabet		false	true
wb1_l5	58	wb1_l5_d5	wb1_l5_d5_e3	speaking	speaking	Listen and answer with your country.	Where are you from?	Answer about you: I am from _____.	unknown		none	I am from Brazil.		not-applicable:speaking	normalized from wb1_l5_d5_e3	wb1_l5_d5_e3	alphabet		false	true
wb1_l5	59	wb1_l5_d5	wb1_l5_d5_e4	speaking		Listen and answer: Are you a student?	Are you a student?	Question: Are you a student?	unknown		none	yes i am		not-applicable:speaking	normalized from wb1_l5_d5_e4	wb1_l5_d5_e4	alphabet		false	true
wb1_l5	60	wb1_l5_d5	wb1_l5_d5_e5	speaking		Listen and answer: Who is he?	Who is he?	Question: Who is he?	unknown		none	he is my friend		not-applicable:speaking	normalized from wb1_l5_d5_e5	wb1_l5_d5_e5	other		false	true
wb1_l5	61	wb1_l5_d5	wb1_l5_d5_e6	speaking		Listen and answer: Who is she?	Who is she?	Question: Who is she?	unknown		none	she is my friend		not-applicable:speaking	normalized from wb1_l5_d5_e6	wb1_l5_d5_e6	other		false	true
wb1_l5	62	wb1_l5_d5	wb1_l5_d5_e7	speaking	speaking	Think of a male friend. Listen and answer with his name.	What is his name?	Answer about a male friend: His name is _____.	unknown		none	His name is Leo.		not-applicable:speaking	normalized from wb1_l5_d5_e7	wb1_l5_d5_e7	alphabet		false	true
wb1_l5	63	wb1_l5_d5	wb1_l5_d5_e8	speaking	speaking	Think of a female friend. Listen and answer with her name.	What is her name?	Answer about a female friend: Her name is _____.	unknown		none	Her name is Sara.		not-applicable:speaking	normalized from wb1_l5_d5_e8	wb1_l5_d5_e8	alphabet		false	true
wb1_l5	64	wb1_l5_d5	wb1_l5_d5_e9	speaking	speaking	Think of a male friend. Listen and answer with his country.	Where is he from?	Answer about a male friend: He is from _____.	unknown		none	He is from Canada.		not-applicable:speaking	normalized from wb1_l5_d5_e9	wb1_l5_d5_e9	alphabet		false	true
wb1_l5	65	wb1_l5_d5	wb1_l5_d5_e10	speaking	speaking	Think of a female friend. Listen and answer with her country.	Where is she from?	Answer about a female friend: She is from _____.	unknown		none	She is from Spain.		not-applicable:speaking	normalized from wb1_l5_d5_e10	wb1_l5_d5_e10	alphabet		false	true
wb1_l5	66	wb1_l5_d5	wb1_l5_d5_e11	speaking		Listen and repeat exactly as you hear.	I am from Brazil.		unknown		none	i am from brazil		not-applicable:speaking	normalized from wb1_l5_d5_e11	wb1_l5_d5_e11	alphabet		false	true
wb1_l5	67	wb1_l5_d5	wb1_l5_d5_e12	speaking		Listen and repeat exactly as you hear.	He is eleven years old.		unknown		none	he is eleven years old		not-applicable:speaking	normalized from wb1_l5_d5_e12	wb1_l5_d5_e12	numbers		false	true
wb1_l5	68	wb1_l5_d5	wb1_l5_d5_e13	speaking		Listen and repeat exactly as you hear.	She is my friend, Sara.		unknown		none	she is my friend sara		not-applicable:speaking	normalized from wb1_l5_d5_e13	wb1_l5_d5_e13	other		false	true
wb1_l5	69	wb1_l5_d5	wb1_l5_d5_e14	multiple-choice		What is the girl's name?	My name is Olivia.	Meet Our New Students	unknown	Olivia | Sofia | Mrs. Carter | Laura	unknown	Olivia		not-applicable:multiple-choice	normalized from wb1_l5_d6_e1	wb1_l5_d6_e1	alphabet		true	false
wb1_l5	70	wb1_l5_d5	wb1_l5_d5_e15	multiple-choice		How old is Olivia?	I am eleven years old.	Meet Our New Students	unknown	10 | 11 | 12 | 13	digits	11	11	not-applicable:multiple-choice	normalized from wb1_l5_d6_e2	wb1_l5_d6_e2	alphabet		false	true
wb1_l5	71	wb1_l5_d6	wb1_l5_d6_e1	multiple-choice		What is the girl's name?	My name is Olivia.	Meet Our New Students	unknown	Olivia | Sofia | Mrs. Carter | Laura	unknown	Olivia		not-applicable:multiple-choice	normalized from wb1_l5_d6_e1	wb1_l5_d6_e1	alphabet		true	false
wb1_l5	72	wb1_l5_d6	wb1_l5_d6_e2	multiple-choice		How old is Olivia?	I am eleven years old.	Meet Our New Students	unknown	10 | 11 | 12 | 13	digits	11	11	not-applicable:multiple-choice	normalized from wb1_l5_d6_e2	wb1_l5_d6_e2	alphabet		false	true
wb1_l5	73	wb1_l5_d6	wb1_l5_d6_e3	multiple-choice		Where is Olivia from?	I am from Brazil.	Meet Our New Students	unknown	Brazil | Mexico | Peru | Canada	unknown	Brazil		not-applicable:multiple-choice	normalized from wb1_l5_d6_e3	wb1_l5_d6_e3	alphabet		false	true
wb1_l5	74	wb1_l5_d6	wb1_l5_d6_e4	multiple-choice		Is Olivia a student or a teacher?	I am a student at Learnendo School.	Meet Our New Students	unknown	teacher | student | doctor | friend	unknown	student		not-applicable:multiple-choice	normalized from wb1_l5_d6_e4	wb1_l5_d6_e4	alphabet		false	true
wb1_l5	75	wb1_l5_d6	wb1_l5_d6_e5	multiple-choice		Who is Diego?	My friend is Diego.	Meet Our New Students	unknown	her brother | her teacher | her friend | her father	unknown	her friend		not-applicable:multiple-choice	normalized from wb1_l5_d6_e5	wb1_l5_d6_e5	other		false	true
wb1_l5	76	wb1_l5_d6	wb1_l5_d6_e6	multiple-choice		How old is Diego?	He is twelve years old.	Meet Our New Students	unknown	10 | 11 | 12 | 13	digits	12	12	not-applicable:multiple-choice	normalized from wb1_l5_d6_e6	wb1_l5_d6_e6	numbers		false	true
wb1_l5	77	wb1_l5_d6	wb1_l5_d6_e7	multiple-choice		Where is Diego from?	He is from Mexico.	Meet Our New Students	unknown	Brazil | Mexico | Canada | Spain	unknown	Mexico		not-applicable:multiple-choice	normalized from wb1_l5_d6_e7	wb1_l5_d6_e7	other		false	true
wb1_l5	78	wb1_l5_d6	wb1_l5_d6_e8	multiple-choice		Who is Mrs. Carter?	Our teacher is Mrs. Carter.	Meet Our New Students	unknown	a student | a classmate | the teacher | a friend	unknown	the teacher		not-applicable:multiple-choice	normalized from wb1_l5_d6_e8	wb1_l5_d6_e8	other		false	true
wb1_l5	79	wb1_l5_d6	wb1_l5_d6_e9	multiple-choice		Where is Mrs. Carter from?	She is from the United States.	Meet Our New Students	unknown	Brazil | Canada | the United States | Peru	unknown	the United States		not-applicable:multiple-choice	normalized from wb1_l5_d6_e9	wb1_l5_d6_e9	other		false	true
wb1_l5	80	wb1_l5_d6	wb1_l5_d6_e10	multiple-choice		Who are Sofia and Ben?	We also have two classmates: Sofia and Ben.	Meet Our New Students	unknown	teachers | classmates | brother and sister | parents	unknown	classmates		not-applicable:multiple-choice	normalized from wb1_l5_d6_e10	wb1_l5_d6_e10	numbers		false	true
wb1_l5	81	wb1_l5_d7	wb1_l5_final_v2_listen_write_1	writing	listening-writing	Listen and write exactly what you hear.	My name is Emma.		unknown		none	My name is Emma.		not-applicable:writing	normalized from wb1_l5_d1_e1	wb1_l5_d1_e1	other		true	false
wb1_l5	82	wb1_l5_d7	wb1_l5_final_v2_listen_write_2	writing	listening-writing	Listen and write exactly what you hear.	She is Julia.		unknown		none	She is Julia.		not-applicable:writing	normalized from wb1_l5_d1_e9	wb1_l5_d1_e9	other		false	true
wb1_l5	83	wb1_l5_d7	wb1_l5_final_v2_listen_write_3	writing	listening-writing	Listen and write exactly what you hear.	She is from Mexico.		unknown		none	She is from Mexico.		not-applicable:writing	normalized from wb1_l5_d2_e2	wb1_l5_d2_e2	other		true	false
wb1_l5	84	wb1_l5_d7	wb1_l5_final_v2_listen_write_4	writing	listening-writing	Listen and write exactly what you hear.	years old		unknown		none	years old		not-applicable:writing	normalized from wb1_l5_d2_e12	wb1_l5_d2_e12	other		false	true
wb1_l5	85	wb1_l5_d7	wb1_l5_final_v2_listen_write_5	writing	listening-writing	Listen and write exactly what you hear.	Who is he?		unknown		none	Who is he?		not-applicable:writing	normalized from wb1_l5_d5_e5	wb1_l5_d5_e5	other		false	true
wb1_l5	86	wb1_l5_d7	wb1_l5_final_v2_listen_write_6	writing	listening-writing	Listen and write exactly what you hear.	I am twelve years old.		unknown		none	I am twelve years old.		not-applicable:writing	normalized from wb1_l5_d4_e2	wb1_l5_d4_e2	alphabet		false	true
wb1_l5	87	wb1_l5_d7	wb1_l5_final_v2_listen_write_7	writing	listening-writing	Listen and write exactly what you hear.	Who is she?		unknown		none	Who is she?		not-applicable:writing	normalized from wb1_l5_d5_e6	wb1_l5_d5_e6	other		false	true
wb1_l5	88	wb1_l5_d7	wb1_l5_final_v2_listen_write_8	writing	listening-writing	Listen and write exactly what you hear.	I am a student at Learnendo School.		unknown		none	I am a student at Learnendo School.		not-applicable:writing	normalized from wb1_l5_d6_e4	wb1_l5_d6_e4	alphabet		false	true
wb1_l5	89	wb1_l5_d7	wb1_l5_final_v2_shadow_1	speaking	shadowing	Listen and repeat exactly what you hear.	My name is Emma.		unknown		none	My name is Emma.		not-applicable:speaking	normalized from wb1_l5_d1_e1	wb1_l5_d1_e1	other		true	false
wb1_l5	90	wb1_l5_d7	wb1_l5_final_v2_shadow_2	speaking	shadowing	Listen and repeat exactly what you hear.	She is from Italy.		unknown		none	She is from Italy.		not-applicable:speaking	normalized from wb1_l5_d1_e10	wb1_l5_d1_e10	other		false	true
wb1_l5	91	wb1_l5_d7	wb1_l5_final_v2_shadow_3	speaking	shadowing	Listen and repeat exactly what you hear.	I am eleven years old.		unknown		none	I am eleven years old.		not-applicable:speaking	normalized from wb1_l5_d6_e2	wb1_l5_d6_e2	alphabet		false	true
wb1_l5	92	wb1_l5_d7	wb1_l5_final_v2_shadow_4	speaking	shadowing	Listen and repeat exactly what you hear.	My name is Sofia.		unknown		none	My name is Sofia.		not-applicable:speaking	normalized from wb1_l5_d3_e12	wb1_l5_d3_e12	other		false	true
wb1_l5	93	wb1_l5_d7	wb1_l5_final_v2_shadow_5	speaking	shadowing	Listen and repeat exactly what you hear.	She is my friend, Sara.		unknown		none	She is my friend, Sara.		not-applicable:speaking	normalized from wb1_l5_d5_e13	wb1_l5_d5_e13	other		false	true
wb1_l5	94	wb1_l5_d7	wb1_l5_final_v2_shadow_6	speaking	shadowing	Listen and repeat exactly what you hear.	My name is Olivia.		unknown		none	My name is Olivia.		not-applicable:speaking	normalized from wb1_l5_d6_e1	wb1_l5_d6_e1	other		true	false
wb1_l5	95	wb1_l5_d7	wb1_l5_final_v2_speak_1	speaking	speaking	Listen and answer aloud in English.	What is your name?		unknown		none	My name is Ana.		not-applicable:speaking	normalized from wb1_l5_d3_e1	wb1_l5_d3_e1	other		false	true
wb1_l5	96	wb1_l5_d7	wb1_l5_final_v2_speak_2	speaking	speaking	Listen and answer aloud in English.	Who is he?		unknown		none	He is my brother.		not-applicable:speaking	normalized from wb1_l5_d3_e5	wb1_l5_d3_e5	other		false	true
wb1_l5	97	wb1_l5_d7	wb1_l5_final_v2_speak_3	speaking	speaking	Listen and answer aloud in English.	Who is she?	Question: Who is she?	unknown		none	she is my friend		not-applicable:speaking	normalized from wb1_l5_d5_e6	wb1_l5_d5_e6	other		false	true
wb1_l5	98	wb1_l5_d7	wb1_l5_final_v2_speak_4	speaking	speaking	Listen and answer aloud in English.	How old is Olivia?	Meet Our New Students	unknown		none	11	11	not-applicable:speaking	normalized from wb1_l5_d6_e2	wb1_l5_d6_e2	other		false	true
wb1_l5	99	wb1_l5_d7	wb1_l5_final_v2_speak_5	speaking	speaking	Listen and answer aloud in English.	Who is Diego?	Meet Our New Students	unknown		none	her friend		not-applicable:speaking	normalized from wb1_l5_d6_e5	wb1_l5_d6_e5	other		false	true
wb1_l5	100	wb1_l5_d7	wb1_l5_final_v2_speak_6	speaking	speaking	Listen and answer aloud in English.	Who is Mrs. Carter?	Meet Our New Students	unknown		none	the teacher		not-applicable:speaking	normalized from wb1_l5_d6_e8	wb1_l5_d6_e8	other		false	true
wb1_l6	1	wb1_l6_d1	wb1_l6_d1_e1	multiple-choice		Choose the greeting.	Hello!		unknown	Hello! | Good night! | Goodbye!	unknown	Hello!		not-applicable:multiple-choice	normalized from wb1_l6_d1_e1	wb1_l6_d1_e1	greetings		true	false
wb1_l6	2	wb1_l6_d1	wb1_l6_d1_e2	multiple-choice		Choose the greeting.	Hi!	Hi!	unknown	Good evening! | Hi! | See you!	unknown	Hi!		not-applicable:multiple-choice	normalized from wb1_l6_d1_e2	wb1_l6_d1_e2	other		true	false
wb1_l6	3	wb1_l6_d1	wb1_l6_d1_e3	multiple-choice		Choose the morning greeting.	Good morning!	Good morning!	unknown	Good morning! | Good night! | Bye!	unknown	Good morning!		not-applicable:multiple-choice	normalized from wb1_l6_d1_e3	wb1_l6_d1_e3	greetings		true	false
wb1_l6	4	wb1_l6_d1	wb1_l6_d1_e4	multiple-choice		Choose the afternoon greeting.	Good afternoon!	Good afternoon!	unknown	Good afternoon! | Good night! | Hello!	unknown	Good afternoon!		not-applicable:multiple-choice	normalized from wb1_l6_d1_e4	wb1_l6_d1_e4	other		true	false
wb1_l6	5	wb1_l6_d1	wb1_l6_d1_e5	multiple-choice		Choose the evening greeting.	Good evening!	Good evening!	unknown	Good morning! | Good evening! | Goodbye!	unknown	Good evening!		not-applicable:multiple-choice	normalized from wb1_l6_d1_e5	wb1_l6_d1_e5	greetings		true	false
wb1_l6	6	wb1_l6_d1	wb1_l6_d1_e6	multiple-choice		Choose the goodbye expression.	Goodbye!	Goodbye!	unknown	Goodbye! | Good morning! | How are you?	unknown	Goodbye!		not-applicable:multiple-choice	normalized from wb1_l6_d1_e6	wb1_l6_d1_e6	greetings		true	false
wb1_l6	7	wb1_l6_d1	wb1_l6_d1_e7	speaking		Listen and repeat.	Hello! Hi! Good morning! Goodbye!	Hello! / Hi! / Good morning! / Goodbye!	unknown		none	Hello! Hi! Good morning! Goodbye!		not-applicable:speaking	normalized from wb1_l6_d1_e7	wb1_l6_d1_e7	greetings		false	true
wb1_l6	8	wb1_l6_d1	wb1_l6_d1_e8	multiple-choice		Complete the sentence.		Good ______!	unknown	morning | afternoon | night	unknown	morning		not-applicable:multiple-choice	normalized from wb1_l6_d2_e1	wb1_l6_d2_e1	greetings		false	true
wb1_l6	9	wb1_l6_d1	wb1_l6_d1_e9	multiple-choice		Complete the sentence.		Good ______!	unknown	afternoon | morning | evening	unknown	afternoon		not-applicable:multiple-choice	normalized from wb1_l6_d2_e2	wb1_l6_d2_e2	other		false	true
wb1_l6	10	wb1_l6_d1	wb1_l6_d1_e10	identification		Identify the correct answer.	How are you?	How are you?	unknown	I am fine, thank you. | Good night. | My name is Ben.	unknown	I am fine, thank you.		not-applicable:identification	normalized from wb1_l6_d2_e3	wb1_l6_d2_e3	greetings		false	true
wb1_l6	11	wb1_l6_d1	wb1_l6_d1_e11	identification		Identify the correct answer.	Nice to meet you.	Nice to meet you.	unknown	Nice to meet you too. | Good morning. | Bye.	unknown	Nice to meet you too.		not-applicable:identification	normalized from wb1_l6_d2_e4	wb1_l6_d2_e4	greetings		true	false
wb1_l6	12	wb1_l6_d1	wb1_l6_d1_e12	writing		Write the missing word.	I am fine, thank you.	I am ______, thank you.	unknown		none	fine		not-applicable:writing	normalized from wb1_l6_d2_e5	wb1_l6_d2_e5	alphabet		true	false
wb1_l6	13	wb1_l6_d1	wb1_l6_d1_e13	writing		Write the missing word.	See you!	See ______!	unknown		none	you		not-applicable:writing	normalized from wb1_l6_d2_e6	wb1_l6_d2_e6	other		true	false
wb1_l6	14	wb1_l6_d1	wb1_l6_d1_e14	multiple-choice		Choose the correct greeting.	Morning	Morning	unknown	Good morning! | Good night! | Goodbye!	unknown	Good morning!		not-applicable:multiple-choice	normalized from wb1_l6_d7_e1	wb1_l6_d7_e1	greetings		false	true
wb1_l6	15	wb1_l6_d1	wb1_l6_d1_e15	multiple-choice		Choose the correct greeting.	Night	Night	unknown	Good afternoon! | Good night! | Hi!	unknown	Good night!		not-applicable:multiple-choice	normalized from wb1_l6_d7_e2	wb1_l6_d7_e2	greetings		false	true
wb1_l6	16	wb1_l6_d2	wb1_l6_d2_e1	multiple-choice		Complete the sentence.		Good ______!	unknown	morning | afternoon | night	unknown	morning		not-applicable:multiple-choice	normalized from wb1_l6_d2_e1	wb1_l6_d2_e1	greetings		false	true
wb1_l6	17	wb1_l6_d2	wb1_l6_d2_e2	multiple-choice		Complete the sentence.		Good ______!	unknown	afternoon | morning | evening	unknown	afternoon		not-applicable:multiple-choice	normalized from wb1_l6_d2_e2	wb1_l6_d2_e2	other		false	true
wb1_l6	18	wb1_l6_d2	wb1_l6_d2_e3	identification		Identify the correct answer.	How are you?	How are you?	unknown	I am fine, thank you. | Good night. | My name is Ben.	unknown	I am fine, thank you.		not-applicable:identification	normalized from wb1_l6_d2_e3	wb1_l6_d2_e3	greetings		false	true
wb1_l6	19	wb1_l6_d2	wb1_l6_d2_e4	identification		Identify the correct answer.	Nice to meet you.	Nice to meet you.	unknown	Nice to meet you too. | Good morning. | Bye.	unknown	Nice to meet you too.		not-applicable:identification	normalized from wb1_l6_d2_e4	wb1_l6_d2_e4	greetings		true	false
wb1_l6	20	wb1_l6_d2	wb1_l6_d2_e5	writing		Write the missing word.	I am fine, thank you.	I am ______, thank you.	unknown		none	fine		not-applicable:writing	normalized from wb1_l6_d2_e5	wb1_l6_d2_e5	alphabet		true	false
wb1_l6	21	wb1_l6_d2	wb1_l6_d2_e6	writing		Write the missing word.	See you!	See ______!	unknown		none	you		not-applicable:writing	normalized from wb1_l6_d2_e6	wb1_l6_d2_e6	other		true	false
wb1_l6	22	wb1_l6_d2	wb1_l6_d2_e7	multiple-choice		Choose the greeting.	Hello!		unknown	Hello! | Good night! | Goodbye!	unknown	Hello!		not-applicable:multiple-choice	normalized from wb1_l6_d1_e1	wb1_l6_d1_e1	greetings		true	false
